"Year","Parental responsibility status","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","All","19","Northern Ireland","Male","All","Not main scheme application","150","135","0.875","5"
"2023","All","19","England","Male","All","Not main scheme application","7915","7160","0.904","230"
"2023","All","19","Scotland","Male","All","Not main scheme application","380","330","0.861","25"
"2023","All","19","Wales","Male","All","Not main scheme application","270","250","0.925","10"
"2023","All","20","Northern Ireland","Male","All","Not main scheme application","85","70","0.847","5"
"2023","All","20","England","Male","All","Not main scheme application","4155","3700","0.891","195"
"2023","All","20","Scotland","Male","All","Not main scheme application","240","205","0.87","20"
"2023","All","20","Wales","Male","All","Not main scheme application","165","155","0.934","10"
"2023","All","21 - 24","Northern Ireland","Male","All","Not main scheme application","85","70","0.843","10"
"2023","All","21 - 24","England","Male","All","Not main scheme application","7510","6695","0.891","325"
"2023","All","21 - 24","Scotland","Male","All","Not main scheme application","440","375","0.846","35"
"2023","All","21 - 24","Wales","Male","All","Not main scheme application","245","220","0.906","25"
"2023","All","25 - 29","Northern Ireland","Male","All","Not main scheme application","35","25","0.714","5"
"2023","All","25 - 29","England","Male","All","Not main scheme application","4600","4180","0.909","150"
"2023","All","25 - 29","Scotland","Male","All","Not main scheme application","215","185","0.878","25"
"2023","All","25 - 29","Wales","Male","All","Not main scheme application","115","100","0.87","10"
"2023","All","30 - 34","Northern Ireland","Male","All","Not main scheme application","10","10"," ","0"
"2023","All","30 - 34","England","Male","All","Not main scheme application","3835","3475","0.906","95"
"2023","All","30 - 34","Scotland","Male","All","Not main scheme application","120","95","0.782","10"
"2023","All","30 - 34","Wales","Male","All","Not main scheme application","65","55","0.905","5"
"2023","All","35 and over","Northern Ireland","Male","All","Not main scheme application","15","10","0.769","0"
"2023","All","35 and over","England","Male","All","Not main scheme application","8710","7885","0.905","265"
"2023","All","35 and over","Scotland","Male","All","Not main scheme application","205","170","0.839","35"
"2023","All","35 and over","Wales","Male","All","Not main scheme application","105","90","0.86","10"
"2023","All","17 and under","Northern Ireland","Female","All","Main scheme application","20","10","0.526","0"
"2023","All","17 and under","England","Female","All","Main scheme application","610","345","0.5660000000000001","0"
"2023","All","17 and under","Scotland","Female","All","Main scheme application","570","355","0.626","0"
"2023","All","17 and under","Wales","Female","All","Main scheme application","20","15","0.591","0"
"2023","All","18","Northern Ireland","Female","All","Main scheme application","6885","4655","0.676","0"
"2023","All","18","England","Female","All","Main scheme application","153045","109025","0.712","0"
"2023","All","18","Scotland","Female","All","Main scheme application","11375","9110","0.801","0"
"2023","All","18","Wales","Female","All","Main scheme application","7040","5455","0.775","0"
"2023","All","19","Northern Ireland","Female","All","Main scheme application","1350","900","0.665","0"
"2023","All","19","England","Female","All","Main scheme application","40210","28815","0.717","0"
"2023","All","19","Scotland","Female","All","Main scheme application","3385","2490","0.736","0"
"2023","All","19","Wales","Female","All","Main scheme application","1915","1445","0.755","0"
"2023","All","20","Northern Ireland","Female","All","Main scheme application","540","325","0.602","0"
"2023","All","20","England","Female","All","Main scheme application","13370","8740","0.654","0"
"2023","All","20","Scotland","Female","All","Main scheme application","1795","1220","0.681","0"
"2023","All","20","Wales","Female","All","Main scheme application","695","465","0.667","0"
"2023","All","21 - 24","Northern Ireland","Female","All","Main scheme application","855","445","0.519","0"
"2023","All","21 - 24","England","Female","All","Main scheme application","18625","10235","0.549","0"
"2023","All","21 - 24","Scotland","Female","All","Main scheme application","4085","2550","0.624","0"
"2023","All","21 - 24","Wales","Female","All","Main scheme application","1525","960","0.632","0"
"2023","All","25 - 29","Northern Ireland","Female","All","Main scheme application","340","160","0.465","0"
"2023","All","25 - 29","England","Female","All","Main scheme application","8820","4830","0.547","0"
"2023","All","25 - 29","Scotland","Female","All","Main scheme application","2195","1360","0.618","0"
"2023","All","25 - 29","Wales","Female","All","Main scheme application","735","425","0.579","0"
"2023","All","30 - 34","Northern Ireland","Female","All","Main scheme application","220","105","0.484","0"
"2023","All","30 - 34","England","Female","All","Main scheme application","6335","3575","0.5640000000000001","0"
"2023","All","30 - 34","Scotland","Female","All","Main scheme application","1355","885","0.655","0"
"2023","All","30 - 34","Wales","Female","All","Main scheme application","475","295","0.619","0"
"2023","All","35 and over","Northern Ireland","Female","All","Main scheme application","320","155","0.481","0"
"2023","All","35 and over","England","Female","All","Main scheme application","14395","8210","0.5700000000000001","0"
"2023","All","35 and over","Scotland","Female","All","Main scheme application","2450","1550","0.634","0"
"2023","All","35 and over","Wales","Female","All","Main scheme application","710","420","0.594","0"
"2023","All","17 and under","Northern Ireland","Male","All","Main scheme application","15","10"," ","0"
"2023","All","17 and under","England","Male","All","Main scheme application","500","275","0.55","0"
"2023","All","17 and under","Scotland","Male","All","Main scheme application","390","230","0.588","0"
"2023","All","17 and under","Wales","Male","All","Main scheme application","20","10","0.632","0"
"2023","All","18","Northern Ireland","Male","All","Main scheme application","4975","3320","0.667","0"
"2023","All","18","England","Male","All","Main scheme application","123375","85330","0.6920000000000001","0"
"2023","All","18","Scotland","Male","All","Main scheme application","7945","6370","0.802","0"
"2023","All","18","Wales","Male","All","Main scheme application","4950","3790","0.766","0"
"2023","All","19","Northern Ireland","Male","All","Main scheme application","825","540","0.658","0"
"2023","All","19","England","Male","All","Main scheme application","30370","21715","0.715","0"
"2023","All","19","Scotland","Male","All","Main scheme application","2460","1850","0.753","0"
"2023","All","19","Wales","Male","All","Main scheme application","1250","980","0.783","0"
"2023","All","20","Northern Ireland","Male","All","Main scheme application","395","255","0.64","0"
"2023","All","20","England","Male","All","Main scheme application","10375","6955","0.67","0"
"2023","All","20","Scotland","Male","All","Main scheme application","1160","840","0.723","0"
"2023","All","20","Wales","Male","All","Main scheme application","505","380","0.753","0"
"2023","All","21 - 24","Northern Ireland","Male","All","Main scheme application","550","340","0.62","0"
"2023","All","21 - 24","England","Male","All","Main scheme application","12740","7685","0.603","0"
