"Year","Provider country","Age group","Domicile","Gender","Main scheme applications","Main scheme offers","Main scheme offer rate"
"2020","Wales","25 - 29","Northern Ireland","All","5","0"," "
"2021","Wales","25 - 29","Northern Ireland","All","5","0"," "
"2021","England","30 - 34","Northern Ireland","All","5","0"," "
"2019","Northern Ireland","30 - 34","Northern Ireland","All","50","10"," "
"2020","Northern Ireland","30 - 34","Northern Ireland","All","55","10","0.218"
"2021","Northern Ireland","30 - 34","Northern Ireland","All","70","20","0.3"
"2022","Northern Ireland","30 - 34","Northern Ireland","All","65","15","0.246"
"2023","Northern Ireland","30 - 34","Northern Ireland","All","60","15","0.217"
"2020","Wales","30 - 34","Northern Ireland","All","5","0"," "
"2020","England","35 and over","Northern Ireland","All","5","0"," "
"2021","England","35 and over","Northern Ireland","All","5","0"," "
"2022","England","35 and over","Northern Ireland","All","5","0"," "
"2019","Northern Ireland","35 and over","Northern Ireland","All","80","15","0.188"
"2020","Northern Ireland","35 and over","Northern Ireland","All","40","10","0.3"
"2021","Northern Ireland","35 and over","Northern Ireland","All","65","10","0.169"
"2022","Northern Ireland","35 and over","Northern Ireland","All","70","15","0.214"
"2023","Northern Ireland","35 and over","Northern Ireland","All","55","10"," "
"2020","England","17 and under","England","All","10","0"," "
"2021","England","17 and under","England","All","20","5"," "
"2022","England","17 and under","England","All","15","0"," "
"2023","England","17 and under","England","All","20","0"," "
"2019","England","18","England","All","7685","1880","0.244"
"2020","England","18","England","All","8100","2320","0.28700000000000003"
"2021","England","18","England","All","9820","2100","0.214"
"2022","England","18","England","All","10295","2110","0.20500000000000002"
"2023","England","18","England","All","8790","2810","0.319"
"2019","Northern Ireland","18","England","All","15","0"," "
"2020","Northern Ireland","18","England","All","15","0"," "
"2021","Northern Ireland","18","England","All","20","0"," "
"2022","Northern Ireland","18","England","All","20","0"," "
"2023","Northern Ireland","18","England","All","20","0"," "
"2019","Scotland","18","England","All","60","10"," "
"2020","Scotland","18","England","All","55","5"," "
"2021","Scotland","18","England","All","95","5"," "
"2022","Scotland","18","England","All","90","10","0.122"
"2023","Scotland","18","England","All","65","0"," "
"2019","Wales","18","England","All","320","20","0.069"
"2020","Wales","18","England","All","355","20","0.062"
"2021","Wales","18","England","All","535","30","0.058"
"2022","Wales","18","England","All","495","40","0.077"
"2023","Wales","18","England","All","400","75","0.183"
"2019","England","19","England","All","3010","640","0.213"
"2020","England","19","England","All","2855","685","0.24"
"2021","England","19","England","All","3450","630","0.183"
"2022","England","19","England","All","3270","520","0.158"
"2023","England","19","England","All","2610","670","0.256"
"2019","Northern Ireland","19","England","All","5","0"," "
"2020","Northern Ireland","19","England","All","5","0"," "
"2021","Northern Ireland","19","England","All","5","0"," "
"2022","Northern Ireland","19","England","All","5","0"," "
"2019","Scotland","19","England","All","30","5"," "
"2020","Scotland","19","England","All","25","5"," "
"2021","Scotland","19","England","All","15","0"," "
"2022","Scotland","19","England","All","20","0"," "
"2023","Scotland","19","England","All","15","0"," "
"2019","Wales","19","England","All","105","5"," "
"2020","Wales","19","England","All","140","5"," "
"2021","Wales","19","England","All","160","5"," "
"2022","Wales","19","England","All","115","5"," "
"2023","Wales","19","England","All","90","10","0.111"
"2019","England","20","England","All","1645","350","0.212"
"2020","England","20","England","All","1600","385","0.24"
"2021","England","20","England","All","1875","345","0.184"
"2022","England","20","England","All","1815","295","0.164"
"2023","England","20","England","All","1490","360","0.242"
"2019","Northern Ireland","20","England","All","5","0"," "
"2021","Northern Ireland","20","England","All","5","0"," "
"2022","Northern Ireland","20","England","All","5","0"," "
"2019","Scotland","20","England","All","10","0"," "
"2020","Scotland","20","England","All","10","0"," "
"2021","Scotland","20","England","All","10","0"," "
"2022","Scotland","20","England","All","15","0"," "
"2023","Scotland","20","England","All","10","0"," "
"2019","Wales","20","England","All","70","5"," "
"2020","Wales","20","England","All","40","0"," "
"2021","Wales","20","England","All","75","0"," "
"2022","Wales","20","England","All","55","0"," "
"2023","Wales","20","England","All","35","5"," "
"2019","England","21 - 24","England","All","3615","910","0.252"
"2020","England","21 - 24","England","All","3510","995","0.28400000000000003"
"2021","England","21 - 24","England","All","4575","1150","0.251"
"2022","England","21 - 24","England","All","3795","765","0.202"
"2023","England","21 - 24","England","All","2715","665","0.245"
"2019","Northern Ireland","21 - 24","England","All","5","0"," "
"2020","Northern Ireland","21 - 24","England","All","5","0"," "
"2021","Northern Ireland","21 - 24","England","All","5","0"," "
"2022","Northern Ireland","21 - 24","England","All","5","0"," "
"2023","Northern Ireland","21 - 24","England","All","5","0"," "
"2019","Scotland","21 - 24","England","All","30","5"," "
"2020","Scotland","21 - 24","England","All","25","0"," "
"2021","Scotland","21 - 24","England","All","30","0"," "
"2022","Scotland","21 - 24","England","All","15","0"," "
"2023","Scotland","21 - 24","England","All","10","0"," "
"2019","Wales","21 - 24","England","All","110","10","0.1"
"2020","Wales","21 - 24","England","All","105","5"," "
"2021","Wales","21 - 24","England","All","120","10"," "
"2022","Wales","21 - 24","England","All","90","0"," "
"2023","Wales","21 - 24","England","All","60","5"," "
"2019","England","25 - 29","England","All","3095","855","0.277"
"2020","England","25 - 29","England","All","3015","965","0.321"
"2021","England","25 - 29","England","All","4220","1175","0.279"
"2022","England","25 - 29","England","All","3480","940","0.27"
"2023","England","25 - 29","England","All","2310","685","0.296"
"2021","Northern Ireland","25 - 29","England","All","5","0"," "
"2019","Scotland","25 - 29","England","All","25","0"," "
"2020","Scotland","25 - 29","England","All","25","5"," "
"2021","Scotland","25 - 29","England","All","20","0"," "
"2022","Scotland","25 - 29","England","All","20","5"," "
"2023","Scotland","25 - 29","England","All","5","0"," "
"2019","Wales","25 - 29","England","All","65","5"," "
"2020","Wales","25 - 29","England","All","65","5"," "
"2021","Wales","25 - 29","England","All","105","10","0.105"
"2022","Wales","25 - 29","England","All","75","5"," "
"2023","Wales","25 - 29","England","All","30","5"," "
"2019","England","30 - 34","England","All","1780","520","0.292"
"2020","England","30 - 34","England","All","2020","655","0.324"
"2021","England","30 - 34","England","All","3075","945","0.308"
"2022","England","30 - 34","England","All","2695","815","0.302"
"2023","England","30 - 34","England","All","1930","615","0.318"
"2019","Scotland","30 - 34","England","All","5","0"," "
"2020","Scotland","30 - 34","England","All","10","0"," "
"2021","Scotland","30 - 34","England","All","5","0"," "
"2022","Scotland","30 - 34","England","All","10","0"," "
"2019","Wales","30 - 34","England","All","35","0"," "
"2020","Wales","30 - 34","England","All","25","0"," "
"2021","Wales","30 - 34","England","All","55","5"," "
"2022","Wales","30 - 34","England","All","45","5"," "
"2023","Wales","30 - 34","England","All","15","5"," "
"2019","England","35 and over","England","All","1915","530","0.276"
"2020","England","35 and over","England","All","2215","700","0.316"
"2021","England","35 and over","England","All","3110","865","0.278"
"2022","England","35 and over","England","All","2745","800","0.291"
"2023","England","35 and over","England","All","2390","785","0.329"
"2019","Scotland","35 and over","England","All","5","0"," "
"2020","Scotland","35 and over","England","All","5","0"," "
"2021","Scotland","35 and over","England","All","10","0"," "
"2022","Scotland","35 and over","England","All","5","0"," "
"2023","Scotland","35 and over","England","All","5","0"," "
"2019","Wales","35 and over","England","All","15","0"," "
"2020","Wales","35 and over","England","All","30","0"," "
"2021","Wales","35 and over","England","All","40","5"," "
"2022","Wales","35 and over","England","All","25","5"," "
"2023","Wales","35 and over","England","All","30","0"," "
"2019","Scotland","17 and under","Scotland","All","15","0"," "
"2020","Scotland","17 and under","Scotland","All","30","5"," "
"2021","Scotland","17 and under","Scotland","All","35","5"," "
"2022","Scotland","17 and under","Scotland","All","50","5"," "
"2023","Scotland","17 and under","Scotland","All","20","5"," "
"2019","England","18","Scotland","All","20","5"," "
"2020","England","18","Scotland","All","15","5"," "
"2021","England","18","Scotland","All","25","0"," "
"2022","England","18","Scotland","All","25","5"," "
"2023","England","18","Scotland","All","10","5"," "
"2021","Northern Ireland","18","Scotland","All","5","0"," "
"2022","Northern Ireland","18","Scotland","All","5","0"," "
"2019","Scotland","18","Scotland","All","645","130","0.202"
"2020","Scotland","18","Scotland","All","530","120","0.223"
"2021","Scotland","18","Scotland","All","755","90","0.122"
"2022","Scotland","18","Scotland","All","630","95","0.148"
"2023","Scotland","18","Scotland","All","440","95","0.216"
"2019","England","19","Scotland","All","10","0"," "
"2021","England","19","Scotland","All","15","0"," "
"2022","England","19","Scotland","All","5","0"," "
"2023","England","19","Scotland","All","10","5"," "
"2019","Scotland","19","Scotland","All","190","35","0.179"
"2020","Scotland","19","Scotland","All","170","35","0.218"
"2021","Scotland","19","Scotland","All","220","20","0.091"
"2022","Scotland","19","Scotland","All","205","25","0.132"
"2023","Scotland","19","Scotland","All","200","50","0.24"
"2019","England","20","Scotland","All","5","0"," "
"2021","England","20","Scotland","All","10","0"," "
"2023","England","20","Scotland","All","5","0"," "
"2019","Scotland","20","Scotland","All","105","15","0.152"
"2020","Scotland","20","Scotland","All","100","15","0.15"
"2021","Scotland","20","Scotland","All","130","15","0.1"
"2022","Scotland","20","Scotland","All","140","25","0.193"
"2023","Scotland","20","Scotland","All","80","15","0.17500000000000002"
"2019","England","21 - 24","Scotland","All","35","15","0.4"
"2020","England","21 - 24","Scotland","All","20","5"," "
"2021","England","21 - 24","Scotland","All","35","5"," "
"2022","England","21 - 24","Scotland","All","25","0"," "
"2023","England","21 - 24","Scotland","All","5","0"," "
"2021","Northern Ireland","21 - 24","Scotland","All","5","0"," "
"2022","Northern Ireland","21 - 24","Scotland","All","5","0"," "
"2019","Scotland","21 - 24","Scotland","All","265","40","0.158"
"2020","Scotland","21 - 24","Scotland","All","360","70","0.189"
"2021","Scotland","21 - 24","Scotland","All","365","60","0.159"
"2022","Scotland","21 - 24","Scotland","All","350","60","0.17400000000000002"
"2023","Scotland","21 - 24","Scotland","All","235","55","0.234"
"2021","Wales","21 - 24","Scotland","All","5","0"," "
"2022","Wales","21 - 24","Scotland","All","5","0"," "
"2019","England","25 - 29","Scotland","All","10","0"," "
"2020","England","25 - 29","Scotland","All","15","5"," "
"2021","England","25 - 29","Scotland","All","30","10","0.367"
"2022","England","25 - 29","Scotland","All","15","5"," "
"2023","England","25 - 29","Scotland","All","10","5"," "
"2019","Scotland","25 - 29","Scotland","All","255","50","0.196"
"2020","Scotland","25 - 29","Scotland","All","345","60","0.171"
"2021","Scotland","25 - 29","Scotland","All","505","75","0.15"
"2022","Scotland","25 - 29","Scotland","All","310","55","0.17400000000000002"
"2023","Scotland","25 - 29","Scotland","All","195","40","0.215"
"2019","England","30 - 34","Scotland","All","5","0"," "
"2020","England","30 - 34","Scotland","All","5","0"," "
"2021","England","30 - 34","Scotland","All","15","5"," "
"2022","England","30 - 34","Scotland","All","5","0"," "
"2023","England","30 - 34","Scotland","All","10","5"," "
"2019","Scotland","30 - 34","Scotland","All","165","40","0.23"
"2020","Scotland","30 - 34","Scotland","All","210","40","0.195"
"2021","Scotland","30 - 34","Scotland","All","265","45","0.162"
"2022","Scotland","30 - 34","Scotland","All","215","35","0.17200000000000001"
"2023","Scotland","30 - 34","Scotland","All","150","40","0.273"
"2020","England","35 and over","Scotland","All","5","0"," "
"2021","England","35 and over","Scotland","All","5","0"," "
"2022","England","35 and over","Scotland","All","5","0"," "
"2023","England","35 and over","Scotland","All","5","0"," "
"2019","Scotland","35 and over","Scotland","All","185","40","0.216"
"2020","Scotland","35 and over","Scotland","All","210","50","0.229"
"2021","Scotland","35 and over","Scotland","All","305","35","0.115"
"2022","Scotland","35 and over","Scotland","All","250","45","0.176"
"2023","Scotland","35 and over","Scotland","All","180","50","0.267"
"2020","Wales","17 and under","Wales","All","5","0"," "
"2019","England","18","Wales","All","160","30","0.17500000000000002"
"2020","England","18","Wales","All","215","60","0.27"
"2021","England","18","Wales","All","340","70","0.2"
"2022","England","18","Wales","All","325","70","0.215"
"2023","England","18","Wales","All","245","60","0.241"
"2020","Scotland","18","Wales","All","5","0"," "
"2021","Scotland","18","Wales","All","5","0"," "
"2022","Scotland","18","Wales","All","5","0"," "
"2019","Wales","18","Wales","All","200","10","0.06"
"2020","Wales","18","Wales","All","280","15","0.054"
"2021","Wales","18","Wales","All","425","40","0.099"
"2022","Wales","18","Wales","All","310","25","0.077"
"2023","Wales","18","Wales","All","215","35","0.17200000000000001"
"2019","England","19","Wales","All","85","15","0.2"
"2020","England","19","Wales","All","85","15","0.153"
"2021","England","19","Wales","All","130","20","0.146"
"2022","England","19","Wales","All","95","20","0.232"
"2023","England","19","Wales","All","50","10","0.2"
"2021","Scotland","19","Wales","All","5","0"," "
"2019","Wales","19","Wales","All","140","10"," "
"2020","Wales","19","Wales","All","120","10"," "
"2021","Wales","19","Wales","All","175","5"," "
"2022","Wales","19","Wales","All","95","15","0.137"
"2023","Wales","19","Wales","All","70","5"," "
"2019","England","20","Wales","All","50","10","0.2"
"2020","England","20","Wales","All","25","5"," "
"2021","England","20","Wales","All","55","5"," "
"2022","England","20","Wales","All","55","10","0.2"
"2023","England","20","Wales","All","45","15","0.289"
"2021","Scotland","20","Wales","All","5","0"," "
"2019","Wales","20","Wales","All","65","5"," "
"2020","Wales","20","Wales","All","60","5"," "
"2021","Wales","20","Wales","All","95","5"," "
"2022","Wales","20","Wales","All","75","10"," "
"2023","Wales","20","Wales","All","55","5"," "
"2019","England","21 - 24","Wales","All","125","30","0.24"
"2020","England","21 - 24","Wales","All","95","15","0.168"
"2021","England","21 - 24","Wales","All","85","15","0.165"
"2022","England","21 - 24","Wales","All","75","15","0.2"
"2023","England","21 - 24","Wales","All","45","15","0.311"
"2019","Scotland","21 - 24","Wales","All","5","0"," "
"2019","Wales","21 - 24","Wales","All","300","40","0.127"
"2020","Wales","21 - 24","Wales","All","240","35","0.146"
"2021","Wales","21 - 24","Wales","All","275","30","0.105"
"2022","Wales","21 - 24","Wales","All","150","25","0.17300000000000001"
"2023","Wales","21 - 24","Wales","All","140","30","0.2"
"2019","England","25 - 29","Wales","All","70","10","0.157"
"2020","England","25 - 29","Wales","All","60","10","0.183"
"2021","England","25 - 29","Wales","All","105","20","0.19"
"2022","England","25 - 29","Wales","All","75","15","0.227"
"2023","England","25 - 29","Wales","All","55","15","0.273"
"2019","Wales","25 - 29","Wales","All","215","20","0.10200000000000001"
"2020","Wales","25 - 29","Wales","All","205","45","0.229"
"2021","Wales","25 - 29","Wales","All","335","40","0.125"
"2022","Wales","25 - 29","Wales","All","200","35","0.18"
"2023","Wales","25 - 29","Wales","All","165","45","0.28500000000000003"
"2019","England","30 - 34","Wales","All","40","5"," "
"2020","England","30 - 34","Wales","All","60","15","0.217"
"2021","England","30 - 34","Wales","All","50","10"," "
"2022","England","30 - 34","Wales","All","50","15","0.26"
"2023","England","30 - 34","Wales","All","40","10","0.275"
"2019","Wales","30 - 34","Wales","All","155","25","0.148"
"2020","Wales","30 - 34","Wales","All","170","30","0.182"
"2021","Wales","30 - 34","Wales","All","190","30","0.153"
"2022","Wales","30 - 34","Wales","All","170","30","0.182"
"2023","Wales","30 - 34","Wales","All","140","40","0.293"
"2019","England","35 and over","Wales","All","35","10"," "
"2020","England","35 and over","Wales","All","25","10"," "
"2021","England","35 and over","Wales","All","40","5"," "
"2022","England","35 and over","Wales","All","40","10","0.25"
"2023","England","35 and over","Wales","All","15","0"," "
"2019","Wales","35 and over","Wales","All","105","15","0.152"
"2020","Wales","35 and over","Wales","All","115","20","0.191"
"2021","Wales","35 and over","Wales","All","145","20","0.152"
"2022","Wales","35 and over","Wales","All","115","30","0.278"
"2023","Wales","35 and over","Wales","All","110","40","0.34500000000000003"
"2019","England","17 and under","Not EU","All","5","0"," "
"2020","England","17 and under","Not EU","All","5","0"," "
"2021","England","17 and under","Not EU","All","10","0"," "
"2022","England","17 and under","Not EU","All","5","0"," "
"2023","England","17 and under","Not EU","All","5","5"," "
"2019","England","18","Not EU","All","50","10"," "
"2020","England","18","Not EU","All","50","10","0.2"
"2021","England","18","Not EU","All","45","5"," "
"2022","England","18","Not EU","All","75","5"," "
"2023","England","18","Not EU","All","50","15","0.26"
"2022","Northern Ireland","18","Not EU","All","5","0"," "
"2019","Scotland","18","Not EU","All","5","0"," "
"2020","Scotland","18","Not EU","All","5","0"," "
"2023","Scotland","18","Not EU","All","5","0"," "
"2022","Wales","18","Not EU","All","5","0"," "
"2019","England","19","Not EU","All","25","0"," "
"2020","England","19","Not EU","All","20","0"," "
"2021","England","19","Not EU","All","40","5"," "
"2022","England","19","Not EU","All","40","5"," "
"2023","England","19","Not EU","All","20","0"," "
"2019","Scotland","19","Not EU","All","5","0"," "
"2019","Wales","19","Not EU","All","5","0"," "
"2020","Wales","19","Not EU","All","5","0"," "
"2021","Wales","19","Not EU","All","5","0"," "
"2019","England","20","Not EU","All","15","0"," "
"2020","England","20","Not EU","All","5","0"," "
"2021","England","20","Not EU","All","10","0"," "
"2022","England","20","Not EU","All","20","0"," "
"2023","England","20","Not EU","All","30","0"," "
"2023","Wales","20","Not EU","All","5","0"," "
"2019","England","21 - 24","Not EU","All","55","5"," "
"2020","England","21 - 24","Not EU","All","25","0"," "
"2021","England","21 - 24","Not EU","All","90","5"," "
"2022","England","21 - 24","Not EU","All","70","10","0.14300000000000002"
"2023","England","21 - 24","Not EU","All","70","10","0.171"
"2021","Northern Ireland","21 - 24","Not EU","All","5","0"," "
"2019","Scotland","21 - 24","Not EU","All","5","0"," "
"2020","Scotland","21 - 24","Not EU","All","5","0"," "
"2022","Scotland","21 - 24","Not EU","All","5","0"," "
"2023","Scotland","21 - 24","Not EU","All","5","0"," "
"2019","England","25 - 29","Not EU","All","50","15","0.3"
"2020","England","25 - 29","Not EU","All","65","5"," "
"2021","England","25 - 29","Not EU","All","60","5"," "
"2022","England","25 - 29","Not EU","All","75","10"," "
"2023","England","25 - 29","Not EU","All","55","15","0.23600000000000002"
"2023","Northern Ireland","25 - 29","Not EU","All","5","0"," "
"2019","Scotland","25 - 29","Not EU","All","5","0"," "
"2020","Scotland","25 - 29","Not EU","All","5","0"," "
"2022","Scotland","25 - 29","Not EU","All","5","0"," "
"2023","Scotland","25 - 29","Not EU","All","5","0"," "
"2021","Wales","25 - 29","Not EU","All","5","0"," "
"2019","England","30 - 34","Not EU","All","15","0"," "
"2020","England","30 - 34","Not EU","All","15","0"," "
"2021","England","30 - 34","Not EU","All","35","10","0.28600000000000003"
"2022","England","30 - 34","Not EU","All","50","0"," "
"2023","England","30 - 34","Not EU","All","40","5"," "
"2020","Scotland","30 - 34","Not EU","All","5","0"," "
"2021","Scotland","30 - 34","Not EU","All","5","0"," "
"2022","Wales","30 - 34","Not EU","All","5","0"," "
"2023","Wales","30 - 34","Not EU","All","5","0"," "
"2019","England","35 and over","Not EU","All","10","0"," "
"2020","England","35 and over","Not EU","All","15","0"," "
"2021","England","35 and over","Not EU","All","35","5"," "
"2022","England","35 and over","Not EU","All","45","5"," "
"2023","England","35 and over","Not EU","All","30","10"," "
"2019","Scotland","35 and over","Not EU","All","5","0"," "
"2021","Scotland","35 and over","Not EU","All","5","0"," "
"2023","Wales","35 and over","Not EU","All","5","0"," "
"2019","England","17 and under","EU (excluding UK)","All","40","0"," "
"2020","England","17 and under","EU (excluding UK)","All","30","0"," "
"2021","England","17 and under","EU (excluding UK)","All","15","0"," "
"2022","England","17 and under","EU (excluding UK)","All","10","0"," "
"2023","England","17 and under","EU (excluding UK)","All","10","0"," "
"2020","Northern Ireland","17 and under","EU (excluding UK)","All","5","0"," "
"2021","Northern Ireland","17 and under","EU (excluding UK)","All","5","0"," "
"2022","Northern Ireland","17 and under","EU (excluding UK)","All","5","0"," "
"2023","Northern Ireland","17 and under","EU (excluding UK)","All","10","0"," "
"2019","Scotland","17 and under","EU (excluding UK)","All","15","0"," "
"2020","Scotland","17 and under","EU (excluding UK)","All","5","0"," "
"2021","Scotland","17 and under","EU (excluding UK)","All","5","0"," "
"2022","Scotland","17 and under","EU (excluding UK)","All","5","0"," "
"2019","England","18","EU (excluding UK)","All","50","0"," "
"2020","England","18","EU (excluding UK)","All","110","20","0.182"
"2021","England","18","EU (excluding UK)","All","80","5"," "
"2022","England","18","EU (excluding UK)","All","100","5"," "
"2023","England","18","EU (excluding UK)","All","50","5"," "
"2019","Northern Ireland","18","EU (excluding UK)","All","10","0"," "
"2020","Northern Ireland","18","EU (excluding UK)","All","20","5"," "
"2021","Northern Ireland","18","EU (excluding UK)","All","20","0"," "
"2022","Northern Ireland","18","EU (excluding UK)","All","45","0"," "
"2023","Northern Ireland","18","EU (excluding UK)","All","45","10","0.244"
"2019","Scotland","18","EU (excluding UK)","All","35","5"," "
"2020","Scotland","18","EU (excluding UK)","All","45","0"," "
"2021","Scotland","18","EU (excluding UK)","All","35","5"," "
"2022","Scotland","18","EU (excluding UK)","All","25","0"," "
"2023","Scotland","18","EU (excluding UK)","All","15","0"," "
"2019","Wales","18","EU (excluding UK)","All","15","0"," "
"2020","Wales","18","EU (excluding UK)","All","10","0"," "
"2021","Wales","18","EU (excluding UK)","All","15","0"," "
"2022","Wales","18","EU (excluding UK)","All","15","0"," "
"2023","Wales","18","EU (excluding UK)","All","5","0"," "
"2019","England","19","EU (excluding UK)","All","55","5"," "
"2020","England","19","EU (excluding UK)","All","70","5"," "
"2021","England","19","EU (excluding UK)","All","70","5"," "
"2022","England","19","EU (excluding UK)","All","60","5"," "
"2023","England","19","EU (excluding UK)","All","50","5"," "
"2019","Northern Ireland","19","EU (excluding UK)","All","10","0"," "
"2021","Northern Ireland","19","EU (excluding UK)","All","20","0"," "
"2022","Northern Ireland","19","EU (excluding UK)","All","20","0"," "
"2023","Northern Ireland","19","EU (excluding UK)","All","25","0"," "
"2019","Scotland","19","EU (excluding UK)","All","20","0"," "
"2020","Scotland","19","EU (excluding UK)","All","25","0"," "
"2021","Scotland","19","EU (excluding UK)","All","40","0"," "
"2022","Scotland","19","EU (excluding UK)","All","15","0"," "
"2023","Scotland","19","EU (excluding UK)","All","15","0"," "
"2019","Wales","19","EU (excluding UK)","All","10","0"," "
"2020","Wales","19","EU (excluding UK)","All","5","0"," "
"2021","Wales","19","EU (excluding UK)","All","5","0"," "
"2022","Wales","19","EU (excluding UK)","All","10","0"," "
"2023","Wales","19","EU (excluding UK)","All","10","0"," "
"2019","England","20","EU (excluding UK)","All","50","5"," "
"2020","England","20","EU (excluding UK)","All","40","5"," "
"2021","England","20","EU (excluding UK)","All","45","0"," "
"2022","England","20","EU (excluding UK)","All","50","0"," "
"2023","England","20","EU (excluding UK)","All","10","0"," "
"2020","Northern Ireland","20","EU (excluding UK)","All","5","0"," "
"2021","Northern Ireland","20","EU (excluding UK)","All","10","0"," "
"2022","Northern Ireland","20","EU (excluding UK)","All","10","0"," "
"2023","Northern Ireland","20","EU (excluding UK)","All","5","0"," "
"2019","Scotland","20","EU (excluding UK)","All","35","0"," "
"2020","Scotland","20","EU (excluding UK)","All","15","0"," "
"2021","Scotland","20","EU (excluding UK)","All","15","0"," "
"2022","Scotland","20","EU (excluding UK)","All","10","0"," "
"2019","Wales","20","EU (excluding UK)","All","5","0"," "
"2020","Wales","20","EU (excluding UK)","All","5","0"," "
"2022","Wales","20","EU (excluding UK)","All","5","0"," "
"2019","England","21 - 24","EU (excluding UK)","All","70","15","0.186"
"2020","England","21 - 24","EU (excluding UK)","All","60","10","0.183"
"2021","England","21 - 24","EU (excluding UK)","All","45","5"," "
"2022","England","21 - 24","EU (excluding UK)","All","55","5"," "
"2023","England","21 - 24","EU (excluding UK)","All","55","10","0.2"
"2019","Northern Ireland","21 - 24","EU (excluding UK)","All","5","0"," "
"2020","Northern Ireland","21 - 24","EU (excluding UK)","All","5","0"," "
"2021","Northern Ireland","21 - 24","EU (excluding UK)","All","10","0"," "
"2022","Northern Ireland","21 - 24","EU (excluding UK)","All","10","0"," "
"2023","Northern Ireland","21 - 24","EU (excluding UK)","All","15","0"," "
"2019","Scotland","21 - 24","EU (excluding UK)","All","35","5"," "
"2020","Scotland","21 - 24","EU (excluding UK)","All","35","5"," "
"2021","Scotland","21 - 24","EU (excluding UK)","All","40","5"," "
"2022","Scotland","21 - 24","EU (excluding UK)","All","20","0"," "
"2023","Scotland","21 - 24","EU (excluding UK)","All","10","0"," "
"2019","Wales","21 - 24","EU (excluding UK)","All","5","0"," "
"2020","Wales","21 - 24","EU (excluding UK)","All","5","0"," "
"2021","Wales","21 - 24","EU (excluding UK)","All","5","0"," "
"2022","Wales","21 - 24","EU (excluding UK)","All","10","0"," "
"2023","Wales","21 - 24","EU (excluding UK)","All","5","0"," "
"2019","England","25 - 29","EU (excluding UK)","All","15","0"," "
"2020","England","25 - 29","EU (excluding UK)","All","20","0"," "
"2021","England","25 - 29","EU (excluding UK)","All","15","0"," "
"2022","England","25 - 29","EU (excluding UK)","All","15","5"," "
"2023","England","25 - 29","EU (excluding UK)","All","10","0"," "
"2021","Northern Ireland","25 - 29","EU (excluding UK)","All","5","0"," "
"2022","Northern Ireland","25 - 29","EU (excluding UK)","All","5","0"," "
"2023","Northern Ireland","25 - 29","EU (excluding UK)","All","5","0"," "
"2019","Scotland","25 - 29","EU (excluding UK)","All","5","0"," "
"2020","Scotland","25 - 29","EU (excluding UK)","All","10","0"," "
"2021","Scotland","25 - 29","EU (excluding UK)","All","15","5"," "
"2022","Scotland","25 - 29","EU (excluding UK)","All","5","0"," "
"2023","Scotland","25 - 29","EU (excluding UK)","All","5","0"," "
"2021","Wales","25 - 29","EU (excluding UK)","All","5","0"," "
"2022","Wales","25 - 29","EU (excluding UK)","All","5","0"," "
"2020","England","30 - 34","EU (excluding UK)","All","10","0"," "
"2021","England","30 - 34","EU (excluding UK)","All","10","0"," "
"2022","England","30 - 34","EU (excluding UK)","All","10","0"," "
"2021","Northern Ireland","30 - 34","EU (excluding UK)","All","5","0"," "
"2019","Scotland","30 - 34","EU (excluding UK)","All","5","0"," "
"2019","England","35 and over","EU (excluding UK)","All","15","0"," "
"2020","England","35 and over","EU (excluding UK)","All","10","0"," "
"2021","England","35 and over","EU (excluding UK)","All","10","5"," "
"2022","England","35 and over","EU (excluding UK)","All","5","0"," "
"2023","England","35 and over","EU (excluding UK)","All","10","0"," "
"2021","Northern Ireland","35 and over","EU (excluding UK)","All","5","0"," "
"2019","Scotland","35 and over","EU (excluding UK)","All","5","0"," "
"2020","Scotland","35 and over","EU (excluding UK)","All","5","5"," "
"2021","Scotland","35 and over","EU (excluding UK)","All","5","0"," "
"2021","All","17 and under","Northern Ireland","All","5","0"," "
"2023","All","17 and under","Northern Ireland","All","5","0"," "
"2019","All","18","Northern Ireland","All","365","40","0.115"
"2020","All","18","Northern Ireland","All","410","80","0.193"
"2021","All","18","Northern Ireland","All","535","65","0.11800000000000001"
"2022","All","18","Northern Ireland","All","550","95","0.171"
"2023","All","18","Northern Ireland","All","445","70","0.162"
"2019","All","19","Northern Ireland","All","145","25","0.159"
"2020","All","19","Northern Ireland","All","115","15","0.13"
"2021","All","19","Northern Ireland","All","155","15","0.097"
"2022","All","19","Northern Ireland","All","135","20","0.156"
"2023","All","19","Northern Ireland","All","110","10","0.091"
"2019","All","20","Northern Ireland","All","50","5"," "
"2020","All","20","Northern Ireland","All","40","5"," "
"2021","All","20","Northern Ireland","All","35","5"," "
"2022","All","20","Northern Ireland","All","60","5"," "
"2023","All","20","Northern Ireland","All","60","5"," "
"2019","All","21 - 24","Northern Ireland","All","110","15","0.136"
"2020","All","21 - 24","Northern Ireland","All","115","30","0.243"
"2021","All","21 - 24","Northern Ireland","All","140","20","0.136"
"2022","All","21 - 24","Northern Ireland","All","100","10","0.11"
"2023","All","21 - 24","Northern Ireland","All","85","10"," "
"2019","All","25 - 29","Northern Ireland","All","110","25","0.218"
"2020","All","25 - 29","Northern Ireland","All","90","20","0.233"
"2021","All","25 - 29","Northern Ireland","All","105","25","0.219"
"2022","All","25 - 29","Northern Ireland","All","70","15","0.186"
