"Year","Provider country","Age group","Domicile","Gender","Main scheme applications","Main scheme offers","Main scheme offer rate"
"2021","All","35 and over","All","All","3495","720","0.20700000000000002"
"2022","All","35 and over","All","All","2840","770","0.271"
"2023","All","35 and over","All","All","2275","715","0.314"
"2019","England","All","All","All","45","30","0.644"
"2020","England","All","All","All","55","20","0.364"
"2021","England","All","All","All","50","30","0.58"
"2022","England","All","All","All","20","10","0.6"
"2023","England","All","All","All","30","20","0.7000000000000001"
"2019","Scotland","All","All","All","16785","3765","0.224"
"2020","Scotland","All","All","All","17120","4070","0.23800000000000002"
"2021","Scotland","All","All","All","21155","4285","0.203"
"2022","Scotland","All","All","All","15405","3900","0.253"
"2023","Scotland","All","All","All","11995","3360","0.28"
"2022","Wales","All","All","All","2810","1435","0.51"
"2023","Wales","All","All","All","2450","1230","0.502"
"2019","All","All","All","All","16830","3795","0.225"
"2020","All","All","All","All","17175","4090","0.23800000000000002"
"2021","All","All","All","All","21205","4315","0.203"
"2022","All","All","All","All","18235","5345","0.293"
"2023","All","All","All","All","14470","4610","0.319"
